"AnimalID","Sex","IsolationDate","Colony","UrineNumber","Label","ExpName","UrineDate","In","Out","UrineDelay","VolumeCollected","SampleType"
"GOF025","F",2023-02-03,"CNT001",39165,"Post-Eviction",NA,2023-10-06,"07:37:24","08:52:35",NA,1.8,"Urine"
"GOF025","F",2023-02-03,"CNT001",39325,"Post-Eviction",NA,2023-10-20,"07:24:43","07:57:50",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Amobo",35432,"Baseline",NA,2022-12-16,"07:51:53","08:17:05",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Amobo",35603,"Baseline",NA,2022-12-31,"07:14:36","07:28:42",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Amobo",35728,"Baseline",NA,2023-01-10,"07:41:21","07:59:26",NA,0.7,"Urine"
"ABF002","F",2023-02-03,"Amobo",35835,"DC",NA,2023-01-17,"07:35:30","07:45:39",NA,0.9,"Urine"
"ABF002","F",2023-02-03,"Amobo",35909,"DC",NA,2023-01-22,"07:36:06","07:58:10",NA,0.35,"Urine"
"ABF002","F",2023-02-03,"Amobo",35936,"DC",NA,2023-01-24,"07:08:37","07:35:42",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Amobo",35997,"DC",NA,2023-01-29,"08:11:45","08:47:10",NA,1.5,"Urine"
"ABF002","F",2023-02-03,"Corona",36095,"DC",NA,2023-02-05,"07:38:33","07:52:41",NA,0.9,"Urine"
"ABF002","F",2023-02-03,"Corona",36122,"DC",NA,2023-02-07,"07:21:40","07:37:45",NA,0.4,"Urine"
"ABF002","F",2023-02-03,"Corona",36173,"Baseline",NA,2023-02-10,"07:43:47","07:48:57",NA,0.7,"Urine"
"ABF002","F",2023-02-03,"Corona",36314,"DC",NA,2023-02-19,"07:33:38","08:50:43",NA,0.7,"Urine"
"ABF002","F",2023-02-03,"Corona",36350,"DC",NA,2023-02-22,"07:34:20","07:50:25",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",36394,"DC",NA,2023-02-25,"07:25:48","07:42:04",NA,0.5,"Urine"
"ABF002","F",2023-02-03,"Corona",36467,"DC",NA,2023-03-03,"07:18:28","07:54:34",NA,1.6,"Urine"
"ABF002","F",2023-02-03,"Corona",36479,"DC",NA,2023-03-04,"06:48:17","07:31:24",NA,0.5,"Urine"
"ABF002","F",2023-02-03,"Corona",36499,"DC",NA,2023-03-05,"07:40:11","07:47:02",NA,0.9,"Urine"
"ABF002","F",2023-02-03,"Corona",36530,"DC",NA,2023-03-07,"07:57:57","08:01:05",NA,1,"Urine"
"ABF002","F",2023-02-03,"Corona",36554,"Post-Eviction",NA,2023-03-09,"08:08:38","08:22:23",NA,0.4,"Urine"
"ABF002","F",2023-02-03,"Corona",36583,"DC",NA,2023-03-11,"07:32:38","07:38:53",NA,0.4,"Urine"
"ABF002","F",2023-02-03,"Corona",36613,"DC",NA,2023-03-13,"07:18:03","07:34:10",NA,0.5,"Urine"
"ABF002","F",2023-02-03,"Corona",36644,"Post-Eviction",NA,2023-03-15,"07:15:11","07:40:22",NA,0.8,"Urine"
"ABF002","F",2023-02-03,"Corona",36671,"Post-Eviction",NA,2023-03-17,"07:12:47","07:30:53",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",36791,"Post-Eviction",NA,2023-03-25,"07:27:55","07:28:00",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",36879,"DC",NA,2023-03-31,"07:45:41","08:10:48",NA,1.4,"Urine"
"ABF002","F",2023-02-03,"Corona",36989,"DC",NA,2023-04-08,"07:46:56","08:08:03",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",37077,"DC",NA,2023-04-14,"07:50:49","07:54:55",NA,1.1,"Urine"
"ABF002","F",2023-02-03,"Corona",37174,"Pregnant",NA,2023-04-21,"07:50:50","08:12:57",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",37267,"Pregnant",NA,2023-04-27,"07:22:49","07:50:54",NA,0.4,"Urine"
"ABF002","F",2023-02-03,"Corona",37333,"Pregnant",NA,2023-05-04,"08:00:55","08:51:04",NA,0.3,"Urine"
"ABF002","F",2023-02-03,"Corona",37452,"DC",NA,2023-05-12,"07:20:02","08:02:08",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",37542,"DC",NA,2023-05-18,"07:50:23","08:39:29",NA,0.5,"Urine"
"ABF002","F",2023-02-03,"Corona",37623,"DC",NA,2023-05-24,"07:57:29","08:14:34",NA,0.8,"Urine"
"ABF002","F",2023-02-03,"Corona",37732,"DC",NA,2023-06-01,"08:05:09","08:30:14",NA,0.6,"Urine"
"ABF002","F",2023-02-03,"Corona",37832,"Pregnant",NA,2023-06-08,"07:55:47","08:16:54",NA,1,"Urine"
"ABF002","F",2023-02-03,"Corona",37918,"Post-Partum",NA,2023-06-14,"07:41:45","08:25:53",NA,0.6,"Urine"
"ABF002","F",2023-02-03,"Corona",37980,"Post-Partum",NA,2023-06-19,"07:58:43","08:30:52",NA,0.4,"Urine"
"ABF002","F",2023-02-03,"Corona",38107,"Post-Partum",NA,2023-06-28,"07:45:10","08:10:24",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",38542,"DC",NA,2023-08-10,"07:46:20","08:06:29",NA,0.4,"Urine"
"ABF002","F",2023-02-03,"Corona",38705,"DC",NA,2023-08-24,"07:41:02","08:00:11",NA,0.9,"Urine"
"ABF002","F",2023-02-03,"Corona",38827,"DC",NA,2023-09-07,"08:00:23","08:30:26",NA,0.6,"Urine"
"ABF002","F",2023-02-03,"Corona",38833,"Pregnant",NA,2023-09-08,"07:46:12","08:06:18",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",39111,"Pregnant",NA,2023-09-28,"07:30:20","07:56:24",NA,0.8,"Urine"
"ABF002","F",2023-02-03,"Corona",39145,"Pregnant",NA,2023-10-03,"07:40:51","08:33:01",NA,1.3,"Urine"
"ABF002","F",2023-02-03,"Corona",39238,"Pregnant",NA,2023-10-12,"07:15:06","08:28:12",NA,0.3,"Urine"
"ABF002","F",2023-02-03,"Corona",39308,"Pregnant",NA,2023-10-19,"07:04:14","07:27:21",NA,0.5,"Urine"
"ABF002","F",2023-02-03,"Corona",39372,"Pregnant",NA,2023-10-26,"06:26:47","07:29:55",NA,1.8,"Urine"
"ABF002","F",2023-02-03,"Corona",39442,"Post-Partum",NA,2023-11-02,"07:09:34","07:40:40",NA,0.8,"Urine"
"MBF003","F",2023-02-03,"Marabou",35477,"Baseline",NA,2022-12-19,"07:15:27","07:34:32",NA,0.5,"Urine"
"MBF003","F",2023-02-03,"Marabou",35596,"Baseline",NA,2022-12-30,"06:55:19","07:25:25",NA,0.8,"Urine"
"MBF003","F",2023-02-03,"Marabou",35821,"Baseline",NA,2023-01-16,"07:33:24","07:42:39",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"Marabou",35892,"DC",NA,2023-01-21,"07:20:34","07:58:40",NA,1.1,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36096,"DC",NA,2023-02-05,"07:38:33","07:50:41",NA,0.5,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36121,"DC",NA,2023-02-07,"07:18:40","07:43:45",NA,0.9,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36169,"Baseline",NA,2023-02-10,"07:19:59","07:49:11",NA,1.2,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36304,"DC",NA,2023-02-19,"07:31:38","08:06:43",NA,1.2,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36345,"DC",NA,2023-02-22,"07:26:20","07:50:25",NA,0.4,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36391,"DC",NA,2023-02-25,"07:25:48","07:43:04",NA,0.6,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36470,"DC",NA,2023-03-03,"07:38:28","08:22:34",NA,1.1,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36503,"DC",NA,2023-03-05,"07:32:11","08:08:02",NA,1.1,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36533,"DC",NA,2023-03-07,"07:53:51","08:29:58",NA,1.2,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36551,"DC",NA,2023-03-09,"07:44:12","08:08:23",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36586,"DC",NA,2023-03-11,"07:20:38","07:55:53",NA,0.7,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36619,"DC",NA,2023-03-13,"07:21:03","07:50:10",NA,1.1,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36649,"Post-Eviction",NA,2023-03-15,"07:29:11","07:40:22",NA,1.1,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36670,"Post-Eviction",NA,2023-03-17,"07:12:47","07:30:53",NA,0.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36701,"DC",NA,2023-03-19,"07:19:11","07:43:21",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36730,"Post-Eviction",NA,2023-03-21,"07:50:50","08:00:57",NA,0.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36880,"DC",NA,2023-03-31,"07:40:41","08:10:48",NA,1.4,"Urine"
"MBF003","F",2023-02-03,"GhostShip",36990,"DC",NA,2023-04-08,"07:49:56","08:11:03",NA,0.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37076,"DC",NA,2023-04-14,"07:45:49","07:54:55",NA,1.4,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37251,"Pregnant",NA,2023-04-26,"07:46:46","08:13:52",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37325,"Pregnant",NA,2023-05-04,"07:50:55","08:17:04",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37453,"DC",NA,2023-05-12,"07:28:02","07:45:08",NA,1.4,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37537,"DC",NA,2023-05-18,"07:45:23","08:14:29",NA,0.3,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37631,"DC",NA,2023-05-24,"07:53:29","08:57:35",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37733,"DC",NA,2023-06-01,"08:06:09","08:24:14",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37806,"Post-Partum",NA,2023-06-06,"07:16:02","07:35:12",NA,0.6,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37830,"DC",NA,2023-06-08,"07:55:47","08:16:52",NA,1,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37879,"Post-Partum",NA,2023-06-11,"07:50:59","08:05:04",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37919,"Post-Partum",NA,2023-06-14,"07:53:45","08:25:53",NA,0.7,"Urine"
"MBF003","F",2023-02-03,"GhostShip",37981,"Post-Partum",NA,2023-06-19,"07:58:43","08:35:52",NA,0.9,"Urine"
"MBF003","F",2023-02-03,"GhostShip",38548,"DC",NA,2023-08-10,"07:46:20","08:20:29",NA,0.6,"Urine"
"MBF003","F",2023-02-03,"GhostShip",38704,"DC",NA,2023-08-24,"07:40:02","08:00:10",NA,1.3,"Urine"
"MBF003","F",2023-02-03,"GhostShip",38826,"DC",NA,2023-09-07,"08:00:24","08:16:26",NA,0.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",38903,"Pregnant",NA,2023-09-14,"07:43:17","08:11:35",NA,0.5,"Urine"
"MBF003","F",2023-02-03,"GhostShip",39110,"Pregnant",NA,2023-09-28,"07:24:20","07:55:24",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",39140,"Pregnant",NA,2023-10-03,"07:49:51","08:03:01",NA,0.7,"Urine"
"MBF003","F",2023-02-03,"GhostShip",39235,"Pregnant",NA,2023-10-12,"07:21:05","07:37:12",NA,0.3,"Urine"
"MBF003","F",2023-02-03,"GhostShip",39307,"Pregnant",NA,2023-10-19,"07:04:15","07:24:21",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",39371,"Pregnant",NA,2023-10-26,"06:27:47","07:29:55",NA,1.8,"Urine"
"MBF003","F",2023-02-03,"GhostShip",39416,"Post-Partum",NA,2023-10-31,"07:12:00","07:39:00",NA,1.1,"Urine"
"MBF006","F",2023-02-03,"Marabou",35488,"Baseline",NA,2022-12-20,"07:25:24","07:55:30",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"Marabou",35590,"Baseline",NA,2022-12-30,"06:55:19","07:08:25",NA,1.3,"Urine"
"MBF006","F",2023-02-03,"Marabou",35814,"Baseline",NA,2023-01-16,"07:33:24","07:39:39",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"Marabou",35893,"DC",NA,2023-01-21,"07:20:34","07:58:40",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36103,"DC",NA,2023-02-05,"07:38:33","08:12:00",NA,0.5,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36132,"DC",NA,2023-02-07,"07:18:40","07:57:45",NA,0.9,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36177,"Baseline",NA,2023-02-10,"07:19:47","08:20:57",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36309,"DC",NA,2023-02-19,"07:32:38","08:28:43",NA,0.9,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36346,"DC",NA,2023-02-22,"07:26:20","07:50:25",NA,1.2,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36390,"DC",NA,2023-02-25,"07:25:48","07:32:04",NA,1,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36506,"DC",NA,2023-03-05,"07:32:11","08:40:02",NA,1.3,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36536,"DC",NA,2023-03-07,"07:53:51","08:48:58",NA,0.7,"Urine"
"MBF006","F",2023-02-03,"GhostShip",36552,"DC",NA,2023-03-09,"07:44:12","08:12:23",NA,0.8,"Urine"
"MBF006","F",2023-02-03,"GST001",36593,"DC",NA,2023-03-11,"07:26:38","08:24:53",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"GST001",36612,"DC",NA,2023-03-13,"07:21:03","07:23:10",NA,1.1,"Urine"
"MBF006","F",2023-02-03,"GST001",36642,"Post-Eviction",NA,2023-03-15,"07:30:11","07:36:22",NA,1.7,"Urine"
"MBF006","F",2023-02-03,"GST001",36674,"Post-Eviction",NA,2023-03-17,"07:24:47","07:44:53",NA,0.4,"Urine"
"MBF006","F",2023-02-03,"GST001",36703,"DC",NA,2023-03-19,"07:24:11","07:44:21",NA,1.3,"Urine"
"MBF006","F",2023-02-03,"GST001",36731,"Post-Eviction",NA,2023-03-21,"07:57:50","08:12:57",NA,0.8,"Urine"
"MBF006","F",2023-02-03,"GST001",36884,"DC",NA,2023-03-31,"08:10:41","08:27:48",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"GST001",36993,"DC",NA,2023-04-08,"07:58:56","08:19:03",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"GST001",37083,"DC",NA,2023-04-14,"07:53:49","08:18:38",NA,1,"Urine"
"MBF006","F",2023-02-03,"GST001",37266,"DC",NA,2023-04-27,"07:22:50","08:03:54",NA,1.3,"Urine"
"MBF006","F",2023-02-03,"GST001",37326,"DC",NA,2023-05-04,"07:50:55","08:17:04",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"GST001",37448,"DC",NA,2023-05-12,"07:29:02","07:55:08",NA,0.8,"Urine"
"MBF006","F",2023-02-03,"GST001",37713,"DC",NA,2023-05-31,"07:52:03","07:58:09",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"GST001",37868,"Post-Eviction",NA,2023-06-10,"08:17:31","09:01:37",NA,1.4,"Urine"
"MBF006","F",2023-02-03,"GST001",38228,"Post-Eviction",NA,2023-07-08,"07:58:46","08:50:50",NA,1.5,"Urine"
"MBF006","F",2023-02-03,"GST001",38555,"DC",NA,2023-08-12,"07:41:01","07:49:09",NA,0.3,"Urine"
"MBF006","F",2023-02-03,"GST001",38720,"Post-Eviction",NA,2023-08-25,"07:47:45","08:05:51",NA,1.1,"Urine"
"MBF006","F",2023-02-03,"GST001",38848,"Post-Eviction",NA,2023-09-09,"07:40:02","07:52:11",NA,0.5,"Urine"
"MBF006","F",2023-02-03,"GST001",39050,"Post-Eviction",NA,2023-09-24,"07:20:26","07:37:34",NA,1.8,"Urine"
"MBF006","F",2023-02-03,"GST001",39164,"Post-Eviction",NA,2023-10-06,"07:53:24","08:42:35",NA,0.6,"Urine"
"MBF006","F",2023-02-03,"GST001",39323,"Post-Eviction",NA,2023-10-20,"07:31:43","07:37:50",NA,0.3,"Urine"
"ORF005","F",2023-02-03,"Orycterope",35486,"Baseline",NA,2022-12-19,"07:32:27","08:59:32",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Orycterope",35601,"Baseline",NA,2022-12-30,"06:50:19","08:16:25",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Orycterope",35827,"Baseline",NA,2023-01-16,"07:37:24","08:51:40",NA,1,"Urine"
"ORF005","F",2023-02-03,"Orycterope",35931,"DC",NA,2023-01-23,"07:10:47","09:07:05",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36105,"DC",NA,2023-02-05,"07:31:33","09:21:00",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36133,"DC",NA,2023-02-07,"07:33:40","09:09:45",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36180,"Baseline",NA,2023-02-10,"07:36:50","09:23:56",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36315,"DC",NA,2023-02-19,"07:25:38","09:05:43",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36357,"DC",NA,2023-02-22,"07:25:20","08:48:25",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36403,"DC",NA,2023-02-25,"07:19:48","09:43:04",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36475,"DC",NA,2023-03-03,"07:25:28","09:27:34",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36507,"DC",NA,2023-03-05,"07:37:11","10:45:02",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36529,"DC",NA,2023-03-07,"07:53:57","08:06:05",NA,0.4,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36565,"Post-Eviction",NA,2023-03-09,"08:06:38","09:32:23",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36625,"DC",NA,2023-03-13,"07:16:03","09:17:11",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36655,"Post-Eviction",NA,2023-03-15,"07:25:10","09:03:22",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36683,"Post-Eviction",NA,2023-03-17,"07:17:47","08:45:33",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36713,"DC",NA,2023-03-19,"07:19:11","09:40:21",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36744,"Post-Eviction",NA,2023-03-21,"07:50:51","10:32:59",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36757,"Post-Immigration",NA,2023-03-22,"07:10:52","09:10:03",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",36892,"DC",NA,2023-03-31,"07:45:41","09:32:35",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37001,"DC",NA,2023-04-08,"07:50:56","08:53:02",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37090,"DC",NA,2023-04-14,"07:45:49","08:51:38",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37270,"DC",NA,2023-04-27,"07:21:37","08:10:42",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37316,"Pregnant",NA,2023-05-03,"07:50:17","08:20:44",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37451,"DC",NA,2023-05-12,"07:28:02","08:13:08",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37544,"DC",NA,2023-05-18,"07:50:23","08:51:29",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37632,"DC",NA,2023-05-24,"07:53:29","09:04:35",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37741,"DC",NA,2023-06-01,"08:05:08","09:32:14",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37836,"Pregnant",NA,2023-06-08,"07:55:47","08:34:54",NA,0.5,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37930,"Post-Partum",NA,2023-06-14,"07:45:45","09:28:53",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",37982,"Post-Partum",NA,2023-06-19,"07:58:43","08:45:52",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",38114,"Post-Partum",NA,2023-06-28,"07:45:10","09:02:24",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",38550,"DC",NA,2023-08-10,"07:42:20","09:21:29",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",38614,"Pregnant",NA,2023-08-17,"07:35:44","08:46:55",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",38716,"Pregnant",NA,2023-08-24,"07:41:02","08:45:09",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",38830,"Pregnant",NA,2023-09-07,"07:55:23","08:55:24",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",38914,"Pregnant",NA,2023-09-14,"07:26:17","09:04:35",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",39073,"Post-Partum",NA,2023-09-25,"07:23:45","08:12:50",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",39113,"Pregnant",NA,2023-09-28,"07:18:20","08:14:25",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",39153,"DC",NA,2023-10-03,"07:49:09","09:03:19",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",39318,"DC",NA,2023-10-19,"07:26:13","08:40:20",NA,1.8,"Urine"
"ORF005","F",2023-02-03,"Kasteel",39445,"DC",NA,2023-11-02,"07:21:00","08:02:00",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"Orycterope",35289,"Baseline",NA,2022-12-05,"07:44:39","08:24:49",NA,1.7,"Urine"
"ORF018","F",2023-02-03,"Orycterope",35380,"Baseline",NA,2022-12-11,"07:58:34","08:50:43",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"Orycterope",35512,"Baseline",NA,2022-12-21,"07:36:52","08:24:58",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"Orycterope",35829,"Baseline",NA,2023-01-17,"07:33:30","07:45:39",NA,1.3,"Urine"
"ORF018","F",2023-02-03,"Orycterope",35920,"DC",NA,2023-01-23,"07:17:47","07:43:05",NA,0.9,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36094,"DC",NA,2023-02-05,"07:31:33","07:47:41",NA,1.2,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36128,"DC",NA,2023-02-07,"07:33:40","07:44:45",NA,1.4,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36170,"Baseline",NA,2023-02-10,"07:36:47","07:48:57",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36310,"DC",NA,2023-02-19,"07:26:38","08:31:43",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36347,"DC",NA,2023-02-22,"07:28:20","07:50:25",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36395,"DC",NA,2023-02-25,"07:19:48","07:42:04",NA,0.7,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36468,"DC",NA,2023-03-03,"07:25:28","08:07:34",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36501,"DC",NA,2023-03-05,"07:37:11","07:55:02",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"Kasteel",36528,"DC",NA,2023-03-07,"07:53:57","08:14:05",NA,0.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",36562,"Post-Eviction",NA,2023-03-09,"08:00:38","08:08:23",NA,1.1,"Urine"
"ORF018","F",2023-02-03,"KLT001",36584,"DC",NA,2023-03-11,"07:32:38","07:40:53",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",36616,"DC",NA,2023-03-13,"07:25:03","07:39:10",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",36652,"Post-Eviction",NA,2023-03-15,"07:33:11","08:14:22",NA,1.5,"Urine"
"ORF018","F",2023-02-03,"KLT001",36676,"Post-Eviction",NA,2023-03-17,"07:24:47","07:49:53",NA,0.3,"Urine"
"ORF018","F",2023-02-03,"KLT001",36709,"DC",NA,2023-03-19,"07:25:11","08:40:21",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",36740,"Post-Eviction",NA,2023-03-21,"07:57:50","08:29:58",NA,0.5,"Urine"
"ORF018","F",2023-02-03,"KLT001",36887,"DC",NA,2023-03-31,"08:10:41","08:37:35",NA,0.3,"Urine"
"ORF018","F",2023-02-03,"KLT001",36994,"DC",NA,2023-04-08,"07:59:56","08:22:02",NA,0.5,"Urine"
"ORF018","F",2023-02-03,"KLT001",37082,"DC",NA,2023-04-14,"07:53:49","08:18:38",NA,0.9,"Urine"
"ORF018","F",2023-02-03,"KLT001",37265,"DC",NA,2023-04-27,"07:24:50","07:58:54",NA,0.4,"Urine"
"ORF018","F",2023-02-03,"KLT001",37450,"DC",NA,2023-05-12,"07:18:02","08:08:08",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",37724,"DC",NA,2023-05-31,"07:52:03","08:50:09",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",37775,"Baseline",NA,2023-06-04,"07:52:27","08:24:32",NA,1.7,"Urine"
"ORF018","F",2023-02-03,"KLT001",37831,"Post-Eviction",NA,2023-06-08,"07:55:48","08:16:53",NA,1.4,"Urine"
"ORF018","F",2023-02-03,"KLT001",38554,"DC",NA,2023-08-12,"07:41:02","07:52:09",NA,1.5,"Urine"
"ORF018","F",2023-02-03,"KLT001",38728,"Post-Eviction",NA,2023-08-25,"07:52:44","08:41:50",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",38850,"Post-Eviction",NA,2023-09-09,"07:40:02","08:11:11",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",39056,"Post-Eviction",NA,2023-09-24,"07:20:25","08:01:34",NA,1.8,"Urine"
"ORF018","F",2023-02-03,"KLT001",39322,"Post-Eviction",NA,2023-10-20,"07:24:43","07:35:50",NA,1.8,"Urine"
"VGF002","F",2023-02-03,"Orycterope",35185,"Pregnant",NA,2022-11-28,"07:39:41","08:15:17",NA,1.8,"Urine"
"VGF002","F",2023-02-03,"Orycterope",35348,"Post-Partum",NA,2022-12-09,"06:42:36","07:30:27",NA,1.8,"Urine"
"VGF002","F",2023-02-03,"Orycterope",35484,"Baseline",NA,2022-12-19,"07:36:27","08:16:32",NA,1.8,"Urine"
"VGF002","F",2023-02-03,"Orycterope",35534,"Pregnant",NA,2022-12-23,"07:52:13","08:09:22",NA,1.8,"Urine"
"VGF002","F",2023-02-03,"Orycterope",35599,"Baseline",NA,2022-12-30,"06:45:19","07:40:25",NA,1.8,"Urine"
"VGF002","F",2023-02-03,"Orycterope",35677,"Pregnant",NA,2023-01-06,"07:26:21","09:09:30",NA,1.8,"Urine"
"VGF002","F",2023-02-03,"Orycterope",35762,"DC",NA,2023-01-12,"07:17:21","08:05:33",NA,1.6,"Urine"
